play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,play_session_channel_code,english_description_x,french_description_x,play_session_status_code,english_description_y,french_description_y
659,469,2024-10-04T04:22:31.236-06:00,2024-10-04T09:26:31.236-06:00,MOBILE,ABORTED,4921,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
660,210,2024-12-12T21:56:55.348-06:00,2024-12-13T06:32:55.348-06:00,BROWSER,ABORTED,1955,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
661,396,2024-02-12T17:25:05.867-06:00,2024-02-12T19:38:05.867-06:00,MOBILE,COMPLETED,2213,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
662,417,2024-12-29T16:02:24.455-06:00,2024-12-29T16:42:24.455-06:00,BROWSER,TIMEOUT,1954,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
663,65,2024-01-07T10:44:14.538-06:00,2024-01-07T19:28:14.538-06:00,MOBILE,COMPLETED,4608,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
664,289,2024-11-08T10:30:18.794-06:00,2024-11-08T16:49:18.794-06:00,BROWSER,COMPLETED,2006,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
665,219,2024-08-17T14:25:14.922-06:00,2024-08-17T21:49:14.922-06:00,BROWSER,ABORTED,1706,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
666,339,2024-12-29T23:26:08.720-06:00,2024-12-30T08:26:08.720-06:00,BROWSER,ABORTED,2278,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
667,252,2024-12-04T16:50:50.957-06:00,2024-12-04T19:22:50.957-06:00,BROWSER,ABORTED,1255,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
668,217,2024-10-12T13:42:29.338-06:00,2024-10-12T17:04:29.338-06:00,BROWSER,TIMEOUT,1755,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
669,358,2024-08-30T08:01:38.689-06:00,2024-08-30T13:01:38.689-06:00,BROWSER,ABORTED,2767,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
670,439,2024-12-27T12:10:10.377-06:00,2024-12-27T12:30:10.377-06:00,BROWSER,ABORTED,1193,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
671,387,2024-12-23T00:41:28.121-06:00,2024-12-23T08:04:28.121-06:00,BROWSER,COMPLETED,4154,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
672,461,2024-04-17T07:16:02.908-06:00,2024-04-17T08:39:02.908-06:00,BROWSER,COMPLETED,979,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
673,470,2024-10-12T09:32:40.199-06:00,2024-10-12T12:22:40.199-06:00,BROWSER,ABORTED,2053,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
674,463,2024-08-08T15:45:59.139-06:00,2024-08-08T17:26:59.139-06:00,MOBILE,TIMEOUT,2739,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
675,93,2024-05-02T22:28:26.445-06:00,2024-05-03T00:36:26.445-06:00,MOBILE,ABORTED,4776,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
677,345,2024-09-15T21:12:37.751-06:00,2024-09-15T22:17:37.751-06:00,BROWSER,COMPLETED,3274,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
678,64,2024-10-23T12:05:46.412-06:00,2024-10-23T15:42:46.412-06:00,MOBILE,TIMEOUT,4448,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
679,393,2024-11-22T10:12:33.856-06:00,2024-11-22T16:07:33.856-06:00,MOBILE,COMPLETED,2261,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
680,293,2024-08-11T23:27:26.075-06:00,2024-08-12T06:36:26.075-06:00,BROWSER,ABORTED,2120,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
681,143,2024-06-08T05:25:11.363-06:00,2024-06-08T06:01:11.363-06:00,MOBILE,ABORTED,747,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
682,347,2024-10-20T01:20:33.192-06:00,2024-10-20T03:27:33.192-06:00,MOBILE,COMPLETED,2140,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
683,126,2024-12-18T10:39:54.018-06:00,2024-12-18T20:35:54.018-06:00,MOBILE,TIMEOUT,290,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
684,240,2024-12-17T06:43:56.172-06:00,2024-12-17T15:36:56.172-06:00,MOBILE,COMPLETED,1276,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
685,354,2024-12-13T22:46:52.846-06:00,2024-12-14T00:05:52.846-06:00,MOBILE,COMPLETED,4383,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
686,114,2024-11-03T07:35:04.176-06:00,2024-11-03T09:15:04.176-06:00,MOBILE,ABORTED,725,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
687,410,2024-12-22T05:30:25.562-06:00,2024-12-22T09:58:25.562-06:00,MOBILE,TIMEOUT,1541,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
688,143,2024-12-21T14:20:43.360-06:00,2024-12-21T16:55:43.360-06:00,BROWSER,ABORTED,4707,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
689,350,2024-05-12T09:13:15.716-06:00,2024-05-12T10:19:15.716-06:00,BROWSER,COMPLETED,253,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
690,341,2024-12-26T09:50:00.917-06:00,2024-12-26T12:28:00.917-06:00,MOBILE,ABORTED,667,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
691,213,2024-12-20T12:45:41.767-06:00,2024-12-20T14:22:41.767-06:00,BROWSER,ABORTED,4878,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
692,282,2024-10-11T11:15:46.021-06:00,2024-10-11T13:11:46.021-06:00,BROWSER,TIMEOUT,838,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
693,140,2024-12-22T07:51:18.158-06:00,2024-12-22T16:50:18.158-06:00,BROWSER,ABORTED,1134,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
694,39,2024-07-15T12:02:05.503-06:00,2024-07-15T13:43:05.503-06:00,MOBILE,TIMEOUT,4832,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
695,479,2024-07-23T07:01:58.310-06:00,2024-07-23T14:57:58.310-06:00,BROWSER,TIMEOUT,2971,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
696,290,2024-12-28T05:37:46.301-06:00,2024-12-28T14:58:46.301-06:00,BROWSER,TIMEOUT,4516,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
697,224,2024-05-10T18:05:04.110-06:00,2024-05-11T01:32:04.110-06:00,MOBILE,ABORTED,2150,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
698,482,2024-09-24T18:32:00.199-06:00,2024-09-24T18:51:00.199-06:00,BROWSER,TIMEOUT,1220,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
699,144,2024-11-30T04:23:40.671-06:00,2024-11-30T04:54:40.671-06:00,BROWSER,TIMEOUT,3630,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
700,191,2024-10-15T20:44:17.823-06:00,2024-10-16T00:31:17.823-06:00,BROWSER,TIMEOUT,1224,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
701,57,2024-12-28T14:51:42.521-06:00,2024-12-28T14:58:42.521-06:00,BROWSER,ABORTED,1708,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
702,60,2024-06-07T05:16:27.139-06:00,2024-06-07T13:40:27.139-06:00,MOBILE,COMPLETED,4691,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
703,198,2024-02-23T20:47:54.263-06:00,2024-02-24T05:48:54.263-06:00,BROWSER,ABORTED,422,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
704,254,2024-07-10T01:25:02.159-06:00,2024-07-10T01:56:02.159-06:00,MOBILE,TIMEOUT,4811,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
705,248,2024-10-20T16:01:52.123-06:00,2024-10-20T16:49:52.123-06:00,MOBILE,ABORTED,2110,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
706,325,2024-07-18T01:43:53.690-06:00,2024-07-18T06:05:53.690-06:00,BROWSER,COMPLETED,167,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
707,163,2024-10-11T15:59:10.778-06:00,2024-10-11T18:23:10.778-06:00,BROWSER,ABORTED,3183,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
708,205,2024-11-30T20:33:35.640-06:00,2024-12-01T01:00:35.640-06:00,MOBILE,COMPLETED,1900,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
709,376,2024-11-25T14:51:26.039-06:00,2024-11-25T16:34:26.039-06:00,BROWSER,ABORTED,527,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
710,187,2024-12-21T23:06:41.107-06:00,2024-12-22T01:32:41.107-06:00,BROWSER,COMPLETED,4514,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
711,396,2024-09-15T15:47:47.552-06:00,2024-09-15T18:32:47.552-06:00,MOBILE,ABORTED,2636,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
712,32,2024-11-17T18:22:17.281-06:00,2024-11-18T02:51:17.281-06:00,BROWSER,ABORTED,4534,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
713,311,2024-08-21T11:01:48.487-06:00,2024-08-21T19:40:48.487-06:00,BROWSER,COMPLETED,4526,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
714,178,2024-10-13T19:14:01.238-06:00,2024-10-13T21:49:01.238-06:00,BROWSER,ABORTED,3033,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
715,37,2024-12-11T14:50:20.650-06:00,2024-12-11T20:26:20.650-06:00,MOBILE,TIMEOUT,601,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
716,2,2024-11-13T19:38:33.292-06:00,2024-11-13T22:40:33.292-06:00,MOBILE,TIMEOUT,2215,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
717,404,2024-04-23T23:49:06.741-06:00,2024-04-24T08:40:06.741-06:00,BROWSER,TIMEOUT,868,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
718,430,2024-12-21T14:44:22.730-06:00,2024-12-21T18:18:22.730-06:00,MOBILE,TIMEOUT,3831,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
719,145,2024-12-30T19:03:32.457-06:00,2024-12-30T22:25:32.457-06:00,MOBILE,COMPLETED,4783,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
720,41,2024-11-25T11:40:52.567-06:00,2024-11-25T19:27:52.567-06:00,BROWSER,ABORTED,1292,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
721,288,2024-08-29T06:41:32.230-06:00,2024-08-29T07:48:32.230-06:00,MOBILE,ABORTED,2014,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
722,116,2024-09-10T02:43:19.139-06:00,2024-09-10T04:06:19.139-06:00,BROWSER,TIMEOUT,908,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
723,187,2024-12-26T15:28:27.972-06:00,2024-12-26T16:27:27.972-06:00,BROWSER,TIMEOUT,2335,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
724,450,2024-12-01T16:58:40.858-06:00,2024-12-02T01:00:40.858-06:00,BROWSER,COMPLETED,4335,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
725,404,2024-09-15T11:56:53.777-06:00,2024-09-15T19:48:53.777-06:00,BROWSER,COMPLETED,820,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
726,124,2024-11-06T10:43:06.793-06:00,2024-11-06T13:12:06.793-06:00,MOBILE,COMPLETED,2956,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
727,225,2024-11-07T18:04:15.134-06:00,2024-11-08T03:53:15.134-06:00,BROWSER,COMPLETED,2215,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
728,110,2024-12-18T17:17:32.571-06:00,2024-12-18T19:41:32.571-06:00,MOBILE,COMPLETED,2884,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
729,296,2024-12-19T01:19:25.913-06:00,2024-12-19T01:43:25.913-06:00,MOBILE,TIMEOUT,1606,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
730,130,2024-10-04T01:19:13.700-06:00,2024-10-04T05:40:13.700-06:00,BROWSER,COMPLETED,3531,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
731,264,2024-08-14T19:11:15.003-06:00,2024-08-14T23:45:15.003-06:00,MOBILE,COMPLETED,2256,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
732,423,2024-07-07T08:07:30.087-06:00,2024-07-07T15:10:30.087-06:00,BROWSER,TIMEOUT,3954,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
733,364,2024-12-23T21:47:24.865-06:00,2024-12-24T01:19:24.865-06:00,MOBILE,COMPLETED,1738,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
734,497,2024-12-06T04:33:36.170-06:00,2024-12-06T12:43:36.170-06:00,BROWSER,ABORTED,1993,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
735,319,2024-12-07T20:48:26.251-06:00,2024-12-08T01:08:26.251-06:00,BROWSER,COMPLETED,725,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
736,493,2024-08-01T14:07:17.795-06:00,2024-08-01T19:42:17.795-06:00,MOBILE,ABORTED,350,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
737,129,2024-11-26T18:47:06.769-06:00,2024-11-26T19:47:06.769-06:00,BROWSER,COMPLETED,129,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
738,93,2024-06-14T13:34:23.221-06:00,2024-06-14T17:38:23.221-06:00,BROWSER,TIMEOUT,1167,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
740,163,2024-10-14T22:51:14.123-06:00,2024-10-15T07:37:14.123-06:00,MOBILE,COMPLETED,795,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
741,202,2024-12-10T07:40:52.438-06:00,2024-12-10T07:49:52.438-06:00,BROWSER,ABORTED,2980,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
742,400,2024-11-22T11:25:26.546-06:00,2024-11-22T12:32:26.546-06:00,BROWSER,ABORTED,1552,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
743,56,2024-12-21T23:28:40.518-06:00,2024-12-22T00:23:40.518-06:00,MOBILE,ABORTED,2417,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
744,49,2024-10-22T22:59:50.865-06:00,2024-10-23T01:47:50.865-06:00,BROWSER,TIMEOUT,1301,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
746,341,2024-12-29T06:43:46.142-06:00,2024-12-29T10:03:46.142-06:00,MOBILE,TIMEOUT,798,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
747,495,2024-05-06T09:44:24.800-06:00,2024-05-06T09:53:24.800-06:00,MOBILE,TIMEOUT,683,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
748,320,2024-09-02T11:11:13.835-06:00,2024-09-02T18:18:13.835-06:00,BROWSER,COMPLETED,4706,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
749,244,2024-12-28T14:18:10.525-06:00,2024-12-28T20:34:10.525-06:00,MOBILE,COMPLETED,3025,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
750,57,2024-12-29T16:29:39.148-06:00,2024-12-29T17:44:39.148-06:00,MOBILE,ABORTED,3893,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
751,416,2024-09-24T07:13:23.617-06:00,2024-09-24T09:23:23.617-06:00,MOBILE,ABORTED,1702,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
752,378,2024-08-11T18:30:50.566-06:00,2024-08-11T23:12:50.566-06:00,MOBILE,TIMEOUT,1428,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
753,144,2024-12-14T15:17:52.450-06:00,2024-12-14T21:12:52.450-06:00,BROWSER,ABORTED,4212,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
754,487,2024-07-03T01:32:42.700-06:00,2024-07-03T02:37:42.700-06:00,BROWSER,ABORTED,4272,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
755,137,2024-08-05T16:52:49.638-06:00,2024-08-05T23:09:49.638-06:00,MOBILE,ABORTED,3180,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
756,246,2024-12-27T08:52:08.943-06:00,2024-12-27T15:23:08.943-06:00,MOBILE,ABORTED,241,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
757,60,2024-12-07T10:57:40.915-06:00,2024-12-07T16:42:40.915-06:00,BROWSER,ABORTED,4465,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
758,181,2024-12-01T10:08:07.576-06:00,2024-12-01T18:50:07.576-06:00,BROWSER,TIMEOUT,4961,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
759,381,2024-11-24T10:36:48.041-06:00,2024-11-24T15:10:48.041-06:00,MOBILE,TIMEOUT,3926,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
760,182,2024-04-10T20:11:47.651-06:00,2024-04-10T22:35:47.651-06:00,MOBILE,COMPLETED,2391,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
761,484,2024-12-28T20:39:48.510-06:00,2024-12-29T06:20:48.510-06:00,BROWSER,ABORTED,1201,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
762,98,2024-12-29T13:29:41.153-06:00,2024-12-29T15:49:41.153-06:00,MOBILE,ABORTED,4092,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
763,252,2024-12-04T22:33:22.407-06:00,2024-12-05T04:46:22.407-06:00,BROWSER,COMPLETED,4101,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
764,187,2024-12-28T11:55:52.307-06:00,2024-12-28T13:00:52.307-06:00,MOBILE,ABORTED,3157,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
765,343,2024-11-28T03:24:35.701-06:00,2024-11-28T12:02:35.701-06:00,BROWSER,COMPLETED,4301,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
766,141,2024-12-18T15:14:47.277-06:00,2024-12-18T15:36:47.277-06:00,BROWSER,ABORTED,2200,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
767,330,2024-11-23T09:01:13.981-06:00,2024-11-23T13:48:13.981-06:00,BROWSER,COMPLETED,664,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
768,476,2024-12-25T19:00:58.276-06:00,2024-12-26T03:46:58.276-06:00,BROWSER,COMPLETED,3567,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
769,46,2024-12-17T17:16:54.400-06:00,2024-12-17T22:35:54.400-06:00,MOBILE,COMPLETED,1019,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
770,7,2024-10-08T20:43:17.056-06:00,2024-10-09T05:05:17.056-06:00,MOBILE,ABORTED,2172,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
771,142,2024-03-27T16:56:52.051-06:00,2024-03-27T23:34:52.051-06:00,BROWSER,ABORTED,4711,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
772,3,2024-12-24T16:32:45.697-06:00,2024-12-24T22:01:45.697-06:00,MOBILE,ABORTED,4990,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
773,292,2024-12-30T03:30:26.098-06:00,2024-12-30T09:09:26.098-06:00,BROWSER,COMPLETED,430,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
774,254,2024-12-14T15:37:21.230-06:00,2024-12-14T18:31:21.230-06:00,MOBILE,ABORTED,987,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
775,305,2024-12-14T17:17:54.486-06:00,2024-12-15T02:25:54.486-06:00,BROWSER,ABORTED,2948,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
776,489,2024-11-11T06:45:08.906-06:00,2024-11-11T15:40:08.906-06:00,MOBILE,TIMEOUT,696,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
